TimePoint,100,50,25,12.5,6.25,3.125
16.4,0.371227,0.258059,0.188868,0.136432,0.095532,0.061267
16.6,0.37321,0.259504,0.189987,0.136913,0.09613,0.061324
16.8,0.375378,0.260623,0.191162,0.137275,0.097,0.061637
17,0.37728,0.262267,0.191653,0.137423,0.097351,0.061692
17.2,0.37912,0.263283,0.192798,0.137242,0.09781,0.06219
17.4,0.381307,0.265221,0.193917,0.137826,0.098214,0.062458
17.6,0.383165,0.266781,0.194105,0.137857,0.098361,0.062339
17.8,0.385025,0.268258,0.195116,0.138859,0.09877,0.062335
18,0.386578,0.269249,0.195633,0.139593,0.099185,0.062473
18.2,0.388753,0.270287,0.19664,0.13984,0.099439,0.062715
18.4,0.390431,0.271946,0.197169,0.140533,0.099748,0.062864
18.6,0.391763,0.273178,0.197966,0.141083,0.09933,0.06348
18.8,0.393557,0.274465,0.198802,0.141696,0.099181,0.063949
19,0.395121,0.275776,0.199232,0.141958,0.099263,0.064327
19.2,0.397052,0.277448,0.200029,0.142891,0.099533,0.064781
19.4,0.399513,0.278606,0.201338,0.143405,0.100066,0.064864
19.6,0.400921,0.279514,0.202005,0.143635,0.100419,0.064651
19.8,0.403029,0.2812,0.203614,0.144828,0.101496,0.065508
20,0.404711,0.282373,0.204476,0.145905,0.102395,0.066118
20.2,0.40689,0.284192,0.206304,0.147231,0.103603,0.067111
20.4,0.408773,0.285461,0.207422,0.148025,0.104155,0.067335
20.6,0.410326,0.28654,0.208586,0.148368,0.104842,0.06765
20.8,0.412326,0.288077,0.209927,0.149127,0.105781,0.068654
21,0.414195,0.289496,0.211024,0.150023,0.106432,0.069238
21.2,0.416502,0.290833,0.212565,0.151105,0.107505,0.069984
21.4,0.418612,0.292493,0.213283,0.152052,0.108184,0.070168
21.6,0.420624,0.294068,0.214109,0.152769,0.108984,0.070951
21.8,0.422288,0.29497,0.214973,0.15327,0.10917,0.070675
22,0.424069,0.296044,0.215391,0.153596,0.109375,0.070626
22.2,0.426326,0.297493,0.215892,0.154103,0.109446,0.071037
22.4,0.427876,0.298965,0.216618,0.154505,0.109471,0.071234
22.6,0.42945,0.299941,0.217539,0.15538,0.10943,0.071283
22.8,0.431104,0.301104,0.218429,0.155993,0.109582,0.071585
23,0.432904,0.302127,0.218748,0.156644,0.109646,0.071409
23.2,0.435314,0.303824,0.219994,0.157714,0.110231,0.071789
23.4,0.437034,0.305116,0.221008,0.158196,0.110625,0.071509
23.6,0.438561,0.306413,0.222045,0.158904,0.110935,0.071757
23.8,0.440356,0.307681,0.223247,0.159849,0.111206,0.072311
24,0.441907,0.308684,0.224034,0.160601,0.111525,0.072725
24.2,0.443682,0.310496,0.225506,0.161581,0.112376,0.073282
24.4,0.445172,0.311645,0.226297,0.161889,0.11265,0.073639
24.6,0.44674,0.312577,0.227482,0.16175,0.113552,0.074089
24.8,0.448095,0.31353,0.228025,0.162537,0.113974,0.074408
25,0.449593,0.314206,0.228611,0.162689,0.114332,0.074408
25.2,0.451224,0.315444,0.229237,0.162972,0.114752,0.07461
25.4,0.452993,0.316839,0.229687,0.16325,0.115518,0.074851
25.6,0.454577,0.318128,0.230286,0.163625,0.11585,0.075156
25.8,0.455872,0.318724,0.230685,0.163787,0.115668,0.075018
26,0.457412,0.319969,0.231629,0.164398,0.116335,0.075382
26.2,0.459155,0.321038,0.232388,0.165024,0.116638,0.076018
26.4,0.460481,0.321919,0.233327,0.165456,0.116858,0.076025
26.6,0.462178,0.323148,0.234429,0.166412,0.117373,0.076316
26.8,0.463565,0.324326,0.235232,0.167038,0.117691,0.076797
27,0.465317,0.325761,0.236277,0.168042,0.118399,0.076706
27.2,0.467203,0.327363,0.237357,0.168967,0.118909,0.077267
27.4,0.468773,0.328552,0.238167,0.169826,0.119235,0.077472
27.6,0.469901,0.329285,0.238874,0.170415,0.119252,0.077934
27.8,0.470994,0.329885,0.239151,0.170776,0.118917,0.077846
28,0.472666,0.331196,0.240439,0.171441,0.12016,0.078589
28.2,0.473691,0.332518,0.240918,0.171505,0.120443,0.078711
28.4,0.474976,0.333728,0.242032,0.172207,0.121052,0.079253
28.6,0.475934,0.334408,0.242422,0.171859,0.121241,0.078835
28.8,0.477193,0.335496,0.242915,0.172738,0.121769,0.078795
29,0.478608,0.336396,0.243503,0.172505,0.121935,0.078589
29.2,0.48036,0.337838,0.244286,0.173604,0.122407,0.079044
29.4,0.481777,0.339271,0.244885,0.174287,0.123024,0.07925
29.6,0.482996,0.340369,0.24602,0.175088,0.12355,0.079732
29.8,0.484606,0.341432,0.247064,0.175505,0.123835,0.080596
30,0.486077,0.342403,0.248004,0.175961,0.124639,0.080986
30.2,0.487625,0.343733,0.248809,0.176679,0.124801,0.081364
30.4,0.489269,0.344959,0.24979,0.177222,0.125644,0.081723
30.6,0.490988,0.346196,0.250573,0.177705,0.126135,0.082081
30.8,0.492513,0.347261,0.251145,0.178328,0.126505,0.082426
31,0.49431,0.348669,0.25188,0.179102,0.12676,0.082814
31.2,0.495728,0.349555,0.25221,0.179777,0.126843,0.083446
31.4,0.497214,0.350906,0.252775,0.180463,0.127288,0.083835
31.6,0.498305,0.351806,0.253427,0.180457,0.127445,0.084001
31.8,0.500017,0.353088,0.254273,0.181156,0.127797,0.084412
32,0.501418,0.354906,0.255611,0.182296,0.129074,0.085168
32.2,0.502594,0.356052,0.255904,0.182549,0.128871,0.085202
32.4,0.503915,0.357197,0.256827,0.183088,0.129457,0.085332
32.6,0.504569,0.357508,0.256932,0.182831,0.12933,0.084745
32.8,0.506143,0.358908,0.257953,0.184005,0.130109,0.085235
33,0.507079,0.359614,0.258227,0.184085,0.130136,0.085102
33.2,0.50825,0.360392,0.258982,0.185123,0.130597,0.085713
33.4,0.509399,0.361475,0.259899,0.185722,0.131308,0.086444
33.6,0.510634,0.362337,0.261148,0.186382,0.131916,0.087504
33.8,0.511855,0.363001,0.261555,0.186731,0.132255,0.087855
34,0.513264,0.363738,0.26235,0.187334,0.13295,0.08812
34.2,0.51434,0.364572,0.263018,0.188096,0.133204,0.088482
34.4,0.515546,0.364882,0.263164,0.187919,0.133404,0.088486
34.6,0.51672,0.365445,0.263618,0.18808,0.13318,0.08857
34.8,0.517589,0.366086,0.264239,0.1882,0.133387,0.088725
35,0.518436,0.367096,0.265306,0.188775,0.133786,0.088926
35.2,0.51969,0.36773,0.266107,0.189094,0.134147,0.088911
35.4,0.52107,0.368738,0.267207,0.189642,0.134896,0.088668
35.6,0.522311,0.369399,0.268043,0.190115,0.135338,0.088231
35.8,0.523605,0.370536,0.26895,0.191522,0.135627,0.088401
36,0.524941,0.371813,0.269791,0.1927,0.136578,0.08848
36.2,0.526686,0.372865,0.270481,0.193561,0.136996,0.088803
36.4,0.5282,0.37401,0.271644,0.194897,0.137719,0.088981
36.6,0.529424,0.375195,0.272322,0.195624,0.138337,0.089212
36.8,0.531161,0.376795,0.273193,0.196432,0.139358,0.089965
37,0.532183,0.37781,0.273797,0.196989,0.139647,0.090226
37.2,0.53377,0.378774,0.274975,0.197721,0.139982,0.090669
37.4,0.535074,0.380315,0.27586,0.198266,0.140025,0.091252
37.6,0.536343,0.38155,0.276733,0.19895,0.140096,0.09203
37.8,0.537571,0.382599,0.277194,0.199164,0.140166,0.092486
38,0.538537,0.383491,0.277803,0.199262,0.140191,0.092946
38.2,0.538696,0.384142,0.27783,0.199051,0.139809,0.093018
38.4,0.539133,0.384798,0.278073,0.198507,0.13955,0.092692
38.6,0.539815,0.385872,0.279128,0.198729,0.139525,0.093126
38.8,0.540326,0.386854,0.279668,0.198749,0.139601,0.09359
39,0.541366,0.388031,0.280259,0.198918,0.139578,0.093743
39.2,0.542268,0.388443,0.280366,0.199127,0.139432,0.093611
39.4,0.543156,0.389333,0.280837,0.199621,0.14004,0.093738
39.6,0.54392,0.390398,0.281423,0.200476,0.140266,0.094298
39.8,0.544656,0.391584,0.282069,0.201105,0.140569,0.09478
40,0.546024,0.392714,0.283276,0.201742,0.141791,0.094921
40.2,0.54712,0.393702,0.284056,0.202613,0.142652,0.09523
40.4,0.548096,0.394438,0.284691,0.203124,0.143218,0.09525
40.6,0.54924,0.395614,0.285365,0.203356,0.14414,0.095823
40.8,0.550231,0.396254,0.286038,0.203751,0.144603,0.095887
41,0.551022,0.396793,0.286795,0.204171,0.144857,0.095585
41.2,0.551974,0.397451,0.28758,0.204176,0.145728,0.095731
41.4,0.553081,0.398082,0.288303,0.204519,0.146266,0.096023
41.6,0.554363,0.399015,0.289184,0.20547,0.146969,0.096581
41.8,0.555145,0.399409,0.289708,0.205382,0.147048,0.096321
42,0.555854,0.399548,0.289793,0.20496,0.14706,0.095876
42.2,0.55648,0.399844,0.289977,0.205173,0.147131,0.095546
42.4,0.557347,0.400774,0.29065,0.205362,0.147245,0.095644
42.6,0.558602,0.401659,0.291188,0.206156,0.146991,0.095867
42.8,0.559285,0.402638,0.291102,0.206321,0.146819,0.095733
43,0.560468,0.403733,0.291463,0.206554,0.146923,0.095406
43.2,0.561547,0.404336,0.291756,0.207214,0.147035,0.095608
43.4,0.562545,0.40577,0.29269,0.207641,0.147379,0.09612
43.6,0.562903,0.406503,0.293627,0.208115,0.147452,0.096033
43.8,0.56351,0.407305,0.293937,0.208296,0.147371,0.095619
44,0.564618,0.408271,0.294999,0.20925,0.148084,0.095604
44.2,0.565275,0.40917,0.295593,0.210467,0.14847,0.096394
44.4,0.566268,0.410105,0.295835,0.210869,0.148512,0.097093
44.6,0.567485,0.41116,0.296957,0.211702,0.149028,0.097804
44.8,0.568242,0.411642,0.297298,0.212384,0.149371,0.098045
45,0.569461,0.412315,0.298149,0.21306,0.150154,0.098553
45.2,0.570706,0.412952,0.29914,0.213826,0.151107,0.099422
45.4,0.572061,0.413707,0.300085,0.214705,0.151292,0.099965
45.6,0.572966,0.41435,0.300573,0.215127,0.151217,0.100216
45.8,0.573944,0.414713,0.300868,0.215068,0.151269,0.100135
46,0.574903,0.415065,0.300814,0.215031,0.151339,0.100188
46.2,0.575774,0.415781,0.301381,0.215719,0.15185,0.100405
46.4,0.576817,0.417523,0.302461,0.216134,0.152408,0.101034
46.6,0.577889,0.418223,0.303149,0.216973,0.152904,0.100771
46.8,0.578813,0.419472,0.303744,0.2171,0.153479,0.100769
47,0.580074,0.42041,0.304284,0.217612,0.153915,0.101039
47.2,0.580806,0.421066,0.304918,0.217918,0.154262,0.101292
47.4,0.581072,0.422144,0.305848,0.218477,0.154364,0.101522
47.6,0.581958,0.422674,0.306601,0.219189,0.154687,0.101459
47.8,0.582545,0.423471,0.306561,0.219357,0.15425,0.101309
48,0.583518,0.424353,0.307646,0.219935,0.155039,0.101802
48.2,0.584222,0.425446,0.30863,0.220322,0.155331,0.102629
48.4,0.585047,0.426631,0.309384,0.220523,0.155595,0.103245
48.6,0.585492,0.426859,0.310109,0.22073,0.15556,0.103564
48.8,0.586172,0.427196,0.310455,0.220952,0.155654,0.104097
49,0.587139,0.427628,0.311032,0.221364,0.155839,0.104468
49.2,0.587998,0.428222,0.311431,0.22173,0.155907,0.104681
49.4,0.588593,0.428922,0.311783,0.222039,0.155965,0.104933
49.6,0.589397,0.429362,0.311767,0.222246,0.156197,0.104898
49.8,0.590558,0.430307,0.312022,0.222758,0.15675,0.105117
50,0.591521,0.430983,0.312319,0.223048,0.157157,0.105354
50.2,0.59253,0.432136,0.312775,0.223749,0.15789,0.105695
50.4,0.593213,0.43352,0.31328,0.22425,0.158456,0.1061
50.6,0.594097,0.434094,0.313296,0.224489,0.159019,0.105898
50.8,0.594784,0.434908,0.313366,0.224327,0.158901,0.105941
51,0.595844,0.436148,0.313858,0.224483,0.15892,0.10629
51.2,0.596206,0.436891,0.314228,0.224431,0.159131,0.105897
51.4,0.597313,0.437916,0.31493,0.225253,0.159454,0.105865
51.6,0.598154,0.438211,0.315452,0.225334,0.159657,0.105274
51.8,0.598545,0.438819,0.315829,0.225405,0.159576,0.104889
52,0.599375,0.43993,0.317473,0.226257,0.160286,0.105586
52.2,0.599566,0.440523,0.318406,0.226558,0.160096,0.105706
52.4,0.59991,0.44146,0.31885,0.226789,0.160021,0.105689
52.6,0.60087,0.441704,0.319372,0.227278,0.160186,0.105954
52.8,0.602152,0.442617,0.320115,0.228113,0.160637,0.106529
53,0.603667,0.443531,0.3213,0.229178,0.161415,0.106983
53.2,0.604645,0.444314,0.322122,0.22982,0.161812,0.106971
53.4,0.605652,0.444592,0.322494,0.230055,0.162265,0.107226
53.6,0.606436,0.445061,0.322946,0.230424,0.162582,0.107359
53.8,0.607285,0.446223,0.323933,0.230986,0.16301,0.107527
54,0.608279,0.44708,0.324496,0.231465,0.163347,0.107703
54.2,0.608927,0.448161,0.325008,0.231822,0.163776,0.108098
54.4,0.609561,0.449269,0.325408,0.232213,0.164265,0.108765
54.6,0.610358,0.449915,0.325682,0.232004,0.164259,0.10869
54.8,0.610753,0.45044,0.326344,0.232166,0.164,0.108813
55,0.611818,0.451912,0.327295,0.232624,0.164501,0.109558
55.2,0.611909,0.452234,0.327321,0.232544,0.164645,0.10915
55.4,0.612546,0.452795,0.328354,0.232987,0.164949,0.109361
55.6,0.61267,0.453132,0.328513,0.233417,0.165087,0.109546
55.8,0.612865,0.453942,0.329081,0.233972,0.165069,0.109704
56,0.613281,0.454541,0.329532,0.234496,0.165141,0.109592
56.2,0.614046,0.455471,0.330048,0.234578,0.165284,0.109414
56.4,0.614748,0.456519,0.330366,0.23491,0.165419,0.109865
56.6,0.615687,0.456997,0.331023,0.235477,0.165943,0.110106
56.8,0.616124,0.457581,0.331537,0.235544,0.165903,0.110329
57,0.616594,0.458136,0.33241,0.23592,0.166181,0.110518
57.2,0.616925,0.458261,0.332477,0.235848,0.166331,0.110253
57.4,0.61739,0.458555,0.332512,0.235383,0.166587,0.110065
57.6,0.617689,0.45943,0.333347,0.236124,0.166723,0.110254
57.8,0.61879,0.460461,0.334271,0.236932,0.167058,0.110166
58,0.620205,0.461285,0.335114,0.237639,0.167744,0.110635
58.2,0.621176,0.462306,0.335735,0.238385,0.168565,0.111594
58.4,0.622089,0.462877,0.335978,0.239001,0.168712,0.111694
58.6,0.623068,0.463741,0.336954,0.239508,0.169113,0.112048
58.8,0.624118,0.464719,0.337968,0.240416,0.16959,0.112934
59,0.625383,0.465826,0.33868,0.240777,0.170137,0.113313
59.2,0.626026,0.466283,0.339062,0.240953,0.170439,0.11317
59.4,0.62692,0.466808,0.339871,0.241715,0.171102,0.113785
59.6,0.627527,0.467361,0.339723,0.242694,0.171416,0.113796
59.8,0.627939,0.467997,0.340367,0.242767,0.171617,0.113318
60,0.628614,0.46869,0.341038,0.243058,0.171872,0.113469
60.2,0.6291,0.469476,0.341456,0.242887,0.171783,0.113742
60.4,0.629115,0.470154,0.341945,0.243148,0.17164,0.114024
60.6,0.62944,0.470487,0.342417,0.243358,0.171798,0.114557
60.8,0.629563,0.470874,0.342653,0.243191,0.171864,0.115438
61,0.630215,0.471335,0.343027,0.243551,0.172182,0.115589
61.2,0.63084,0.471476,0.343369,0.243305,0.172538,0.115513
61.4,0.631528,0.471903,0.343513,0.243072,0.172562,0.115556
61.6,0.632059,0.472262,0.344203,0.243657,0.172639,0.115547
61.8,0.632783,0.472638,0.344379,0.243537,0.172664,0.115646
62,0.633747,0.473068,0.344988,0.243671,0.173395,0.116185
62.2,0.634398,0.473662,0.345077,0.24385,0.173747,0.116481
62.4,0.634677,0.473822,0.34499,0.244247,0.173707,0.11619
62.6,0.635187,0.474262,0.345674,0.244561,0.174091,0.116707
62.8,0.635981,0.474746,0.346048,0.24465,0.174271,0.116565
63,0.636668,0.475054,0.346627,0.244326,0.174063,0.115931
63.2,0.636585,0.475376,0.346985,0.244456,0.174214,0.11587
63.4,0.637059,0.475803,0.347096,0.244665,0.174515,0.11578
63.6,0.637268,0.476692,0.347115,0.245276,0.174335,0.115529
63.8,0.637594,0.477616,0.347739,0.245514,0.174541,0.115725
64,0.637973,0.47842,0.348456,0.246268,0.174768,0.115867
64.2,0.638412,0.47921,0.34888,0.247318,0.174943,0.116335
64.4,0.639359,0.480229,0.350144,0.248664,0.175382,0.117269
64.6,0.63978,0.480913,0.350635,0.249332,0.175549,0.117972
64.8,0.640875,0.481631,0.351494,0.249795,0.175943,0.118264
65,0.641743,0.482537,0.352433,0.250683,0.175917,0.118297
65.2,0.642289,0.483223,0.353196,0.251191,0.176131,0.118329
65.4,0.642807,0.484067,0.353678,0.251773,0.176244,0.11862
65.6,0.643437,0.484929,0.354119,0.252115,0.176642,0.118661
65.8,0.644134,0.485651,0.354483,0.252143,0.176738,0.119006
66,0.644747,0.486466,0.355159,0.25286,0.177428,0.119402
66.2,0.645376,0.487438,0.355517,0.253809,0.177936,0.119548
66.4,0.645714,0.487674,0.356066,0.254276,0.178188,0.119673
66.6,0.646584,0.488436,0.357327,0.254569,0.178653,0.120002
66.8,0.647573,0.489516,0.358222,0.25471,0.179309,0.120006
67,0.648169,0.48999,0.358836,0.255115,0.179299,0.120223
67.2,0.64823,0.490647,0.35907,0.255394,0.180209,0.120458
67.4,0.649509,0.491707,0.359702,0.256064,0.181238,0.120965
67.6,0.650105,0.492027,0.359701,0.256363,0.181565,0.121048
67.8,0.65075,0.492319,0.360077,0.256473,0.181903,0.121111
68,0.650804,0.492156,0.360259,0.256705,0.182296,0.120997
68.2,0.651711,0.492611,0.361053,0.2573,0.182739,0.122092
68.4,0.652519,0.49282,0.361608,0.25739,0.183001,0.122482
68.6,0.652911,0.493387,0.361943,0.257414,0.183394,0.122489
68.8,0.653953,0.493875,0.362592,0.257552,0.18348,0.123142
69,0.654126,0.49463,0.362775,0.257918,0.183654,0.123248
69.2,0.655092,0.495228,0.362881,0.258048,0.184065,0.123224
69.4,0.655358,0.496008,0.363305,0.258035,0.184324,0.123385
69.6,0.65581,0.496492,0.363372,0.258009,0.184399,0.123292
69.8,0.655703,0.497071,0.363609,0.258184,0.184048,0.12313
70,0.65609,0.49811,0.364145,0.258567,0.18391,0.12309
70.2,0.656361,0.498683,0.364701,0.259027,0.183594,0.122633
70.4,0.656971,0.499535,0.365502,0.259776,0.183815,0.123033
70.6,0.657574,0.500385,0.366215,0.260665,0.18412,0.123411
70.8,0.657697,0.500808,0.366212,0.260688,0.184048,0.123089
71,0.657902,0.501347,0.366155,0.261104,0.183964,0.123091
71.2,0.657836,0.501869,0.366394,0.26115,0.184218,0.122871
71.4,0.658778,0.502421,0.366743,0.261403,0.184559,0.122824
71.6,0.659089,0.50205,0.36636,0.261136,0.183704,0.122224
71.8,0.659365,0.502438,0.366716,0.261458,0.183665,0.122288
72,0.659431,0.502491,0.367023,0.261837,0.183528,0.122381
72.2,0.660328,0.503098,0.367452,0.262174,0.183928,0.123045
72.4,0.660812,0.503245,0.367511,0.26242,0.183979,0.122828
72.6,0.661413,0.503789,0.367777,0.263152,0.184303,0.123007
72.8,0.662354,0.504485,0.368384,0.263768,0.184823,0.123698
73,0.663161,0.505279,0.368988,0.264178,0.185574,0.123995
73.2,0.663746,0.505607,0.369388,0.264228,0.185647,0.12388
73.4,0.664084,0.506313,0.370272,0.2648,0.185981,0.124192
73.6,0.66489,0.507152,0.370978,0.265446,0.186434,0.124326
73.8,0.665637,0.507947,0.372073,0.265808,0.186883,0.124766
74,0.666515,0.508828,0.372719,0.265815,0.187002,0.124697
74.2,0.667352,0.509448,0.373127,0.266257,0.18749,0.124958
74.4,0.66864,0.510431,0.373868,0.267135,0.188586,0.125931
74.6,0.669111,0.510545,0.374461,0.267189,0.188895,0.126234
74.8,0.668871,0.51052,0.374174,0.266654,0.188502,0.126157
75,0.669574,0.51156,0.374729,0.267138,0.188962,0.126842
75.2,0.66942,0.511928,0.375203,0.267345,0.189293,0.127125
75.4,0.670439,0.512629,0.375737,0.267986,0.189668,0.127455
75.6,0.671021,0.513318,0.376003,0.268345,0.189509,0.127709
75.8,0.6713,0.513925,0.376301,0.268816,0.189947,0.12797
76,0.67146,0.51404,0.376489,0.26904,0.189801,0.12766
76.2,0.671829,0.514596,0.376998,0.269412,0.190248,0.127853
76.4,0.672208,0.515167,0.377513,0.27001,0.189874,0.128114
76.6,0.672943,0.515838,0.378448,0.2707,0.190403,0.128783
76.8,0.673235,0.516549,0.378883,0.270622,0.189953,0.128985
77,0.673431,0.517017,0.378949,0.270343,0.189469,0.128995
77.2,0.674416,0.51782,0.379897,0.271379,0.190141,0.129785
77.4,0.675421,0.518271,0.380992,0.272378,0.191018,0.130436
77.6,0.67669,0.518823,0.381959,0.2731,0.192207,0.130925
77.8,0.677192,0.519318,0.382792,0.273281,0.192591,0.13083
78,0.677896,0.519956,0.382968,0.273316,0.192766,0.130471
78.2,0.678442,0.519973,0.383546,0.27334,0.193259,0.130409
78.4,0.678849,0.519956,0.384096,0.273698,0.193685,0.130688
78.6,0.679058,0.519905,0.384353,0.27348,0.19377,0.130842
78.8,0.679093,0.519981,0.384186,0.273507,0.193708,0.130755
79,0.67931,0.520752,0.384245,0.273884,0.19417,0.130355
79.2,0.679266,0.521183,0.384223,0.274377,0.194982,0.130081
79.4,0.680325,0.521856,0.38465,0.274989,0.195463,0.129819
79.6,0.680132,0.522432,0.384747,0.274576,0.195777,0.129377
79.8,0.680055,0.522597,0.385004,0.274744,0.195877,0.129119
80,0.68035,0.523406,0.385511,0.275302,0.195896,0.128866
80.2,0.680409,0.524153,0.385808,0.275152,0.195402,0.129013
80.4,0.680821,0.525298,0.385995,0.275201,0.195064,0.129682
80.6,0.681114,0.526045,0.386664,0.275708,0.195107,0.130096
80.8,0.681545,0.526595,0.386216,0.275731,0.194406,0.13007
81,0.682047,0.527073,0.386652,0.276221,0.194821,0.130563
81.2,0.683395,0.528,0.388134,0.27766,0.19588,0.131972
81.4,0.683662,0.527858,0.388824,0.278275,0.196119,0.132223
81.6,0.684478,0.528344,0.389108,0.278665,0.196633,0.13248
81.8,0.684538,0.528776,0.389495,0.27876,0.196352,0.132354
82,0.685124,0.529027,0.38983,0.278975,0.196882,0.132941
82.2,0.685192,0.528844,0.39012,0.279044,0.197016,0.133222
82.4,0.685537,0.529102,0.390598,0.279402,0.197303,0.133646
82.6,0.68587,0.529293,0.390936,0.279815,0.197494,0.133786
82.8,0.686253,0.529833,0.3915,0.280386,0.197998,0.133494
