TimePoint,100,50,25,12.5,6.25
22.2,0.434901,0.364972,0.312932,0.236888,0.16656
22.4,0.434471,0.360441,0.313032,0.237223,0.170211
22.6,0.438798,0.365037,0.315575,0.240959,0.167228
22.8,0.435489,0.364413,0.317043,0.24182,0.169884
23,0.444583,0.370044,0.318737,0.242295,0.165922
23.2,0.439881,0.367378,0.318504,0.240678,0.171302
23.4,0.443467,0.364265,0.321925,0.240462,0.174297
23.6,0.445546,0.372494,0.324408,0.245947,0.171089
23.8,0.449529,0.372309,0.323837,0.245541,0.171456
24,0.446629,0.371716,0.323567,0.243574,0.171688
24.2,0.451171,0.370177,0.326282,0.245552,0.176521
24.4,0.451108,0.376996,0.323595,0.247998,0.170463
24.6,0.449291,0.376266,0.325871,0.24653,0.177211
24.8,0.455284,0.373906,0.327057,0.246521,0.175512
25,0.456288,0.378994,0.330565,0.248444,0.179359
25.2,0.45473,0.382321,0.32591,0.251078,0.175931
25.4,0.455829,0.379232,0.331048,0.248407,0.180479
25.6,0.452309,0.377693,0.328554,0.252179,0.176711
25.8,0.459784,0.381134,0.330075,0.252125,0.178674
26,0.458791,0.379505,0.334636,0.255563,0.18023
26.2,0.462247,0.380186,0.330711,0.252554,0.18098
26.4,0.463519,0.381018,0.335392,0.253905,0.182687
26.6,0.460083,0.383909,0.336022,0.254502,0.183654
26.8,0.463189,0.383894,0.333082,0.256534,0.183664
27,0.465272,0.385254,0.339494,0.252277,0.181895
27.2,0.46574,0.384127,0.336073,0.25832,0.183976
27.4,0.464362,0.388061,0.341936,0.25741,0.180827
27.6,0.46798,0.388699,0.33952,0.256353,0.186162
27.8,0.468222,0.389323,0.341188,0.264453,0.187339
28,0.474311,0.390115,0.339359,0.258692,0.189906
28.2,0.470985,0.387635,0.346975,0.259866,0.191142
28.4,0.472457,0.389122,0.339628,0.263265,0.187569
28.6,0.472541,0.391214,0.341442,0.262763,0.190751
28.8,0.474754,0.39536,0.345594,0.258971,0.189287
29,0.477214,0.39602,0.345217,0.262697,0.194799
29.2,0.475368,0.397367,0.347148,0.261311,0.189847
29.4,0.476317,0.393997,0.347436,0.261493,0.189669
29.6,0.479035,0.397145,0.348238,0.268458,0.194391
29.8,0.481507,0.399116,0.349981,0.265749,0.196303
30,0.48275,0.399449,0.346159,0.266441,0.193243
30.2,0.483714,0.401456,0.357221,0.268992,0.195968
30.4,0.484439,0.401899,0.350174,0.271431,0.195719
30.6,0.49111,0.401804,0.352941,0.266649,0.197536
30.8,0.486293,0.399127,0.353302,0.270793,0.198013
31,0.489212,0.401537,0.355585,0.266523,0.201234
31.2,0.487246,0.405408,0.358761,0.274199,0.19506
31.4,0.490533,0.408796,0.353524,0.273348,0.199951
31.6,0.486183,0.407554,0.358173,0.275696,0.199863
31.8,0.489982,0.411558,0.359082,0.275694,0.197266
32,0.491459,0.410595,0.356403,0.273363,0.202383
32.2,0.495129,0.410015,0.356546,0.271653,0.201677
32.4,0.493463,0.410851,0.359191,0.27666,0.201635
32.6,0.490553,0.410146,0.360468,0.276208,0.204
32.8,0.493851,0.41297,0.361133,0.277468,0.20141
33,0.496534,0.410841,0.358161,0.274217,0.202812
33.2,0.497181,0.41422,0.365067,0.274754,0.201918
33.4,0.500564,0.414538,0.362328,0.276848,0.207554
33.6,0.50206,0.410384,0.362614,0.277055,0.202231
33.8,0.500246,0.413439,0.365169,0.277609,0.202542
34,0.497084,0.417594,0.366035,0.27853,0.206212
34.2,0.501119,0.417073,0.36719,0.279325,0.208307
34.4,0.505659,0.416182,0.369472,0.280927,0.206692
34.6,0.504845,0.421811,0.369242,0.279617,0.205339
34.8,0.511554,0.418917,0.370046,0.282051,0.209939
35,0.50484,0.419492,0.366801,0.281739,0.206667
35.2,0.506129,0.420167,0.369115,0.284777,0.207828
35.4,0.507056,0.420458,0.37226,0.282299,0.206031
35.6,0.508234,0.420101,0.377478,0.285563,0.204939
35.8,0.508732,0.425518,0.369846,0.290286,0.212348
36,0.511181,0.424334,0.372678,0.286769,0.208913
36.2,0.513711,0.423899,0.374055,0.285981,0.210887
36.4,0.513252,0.427063,0.375537,0.282596,0.215273
36.6,0.514299,0.425996,0.373932,0.286491,0.213458
36.8,0.516665,0.428804,0.3768,0.285354,0.212377
37,0.515115,0.425185,0.377596,0.290945,0.213049
37.2,0.519853,0.430241,0.376478,0.290132,0.213308
37.4,0.521757,0.43065,0.376748,0.291632,0.219893
37.6,0.517945,0.427036,0.376401,0.291471,0.217001
37.8,0.523453,0.430528,0.378632,0.288813,0.21447
38,0.51789,0.430396,0.377375,0.292422,0.218643
38.2,0.520666,0.432277,0.377212,0.295181,0.218889
38.4,0.52245,0.432526,0.377469,0.292811,0.214827
38.6,0.524365,0.432349,0.381715,0.293821,0.215552
38.8,0.526578,0.435627,0.376568,0.295251,0.218877
39,0.527611,0.438009,0.380368,0.291866,0.222448
39.2,0.523495,0.436821,0.381936,0.291164,0.221369
39.4,0.524875,0.434735,0.38404,0.295145,0.216754
39.6,0.526781,0.436639,0.385291,0.296597,0.221558
39.8,0.525894,0.434117,0.388459,0.298071,0.21967
40,0.527607,0.43519,0.383821,0.299349,0.218567
40.2,0.530877,0.436719,0.386082,0.298849,0.223352
40.4,0.529239,0.44059,0.38436,0.298305,0.222168
40.6,0.532793,0.437923,0.389398,0.298049,0.222448
40.8,0.533373,0.439262,0.389892,0.298551,0.222868
41,0.53368,0.440855,0.388478,0.302511,0.224204
41.2,0.533812,0.445959,0.389675,0.301587,0.227595
41.4,0.533636,0.44412,0.391197,0.299214,0.223375
41.6,0.53206,0.440846,0.395138,0.297762,0.225318
41.8,0.537277,0.439844,0.391346,0.301425,0.226628
42,0.536669,0.447348,0.392059,0.303702,0.226327
42.2,0.536131,0.446653,0.395523,0.304327,0.226842
42.4,0.537575,0.446353,0.393843,0.303272,0.225581
42.6,0.540405,0.446842,0.395685,0.304326,0.230121
42.8,0.538378,0.445965,0.39572,0.302531,0.230127
43,0.540289,0.447865,0.396514,0.305442,0.229232
43.2,0.542795,0.451422,0.392684,0.305869,0.229339
43.4,0.541114,0.448045,0.394685,0.306356,0.233257
43.6,0.545075,0.453382,0.395309,0.308331,0.236481
43.8,0.543875,0.449459,0.396899,0.312824,0.229041
44,0.546614,0.443897,0.396772,0.308774,0.232358
44.2,0.546355,0.449703,0.396654,0.308791,0.229412
44.4,0.546988,0.450806,0.401344,0.311171,0.235226
44.6,0.546584,0.45475,0.400119,0.305137,0.232758
44.8,0.546481,0.457375,0.400738,0.31438,0.234852
45,0.547086,0.454203,0.399459,0.311557,0.23419
45.2,0.546836,0.451354,0.401589,0.311287,0.230059
45.4,0.552569,0.455778,0.40355,0.308445,0.230817
45.6,0.548628,0.454393,0.405557,0.310794,0.234259
45.8,0.548533,0.45263,0.399328,0.310839,0.234712
46,0.550853,0.454925,0.402756,0.311309,0.23647
46.2,0.554986,0.457775,0.402054,0.314313,0.23971
46.4,0.552869,0.457852,0.40402,0.314725,0.235616
46.6,0.556542,0.45614,0.405463,0.31173,0.234158
46.8,0.555069,0.458967,0.403703,0.31643,0.234504
47,0.557313,0.458248,0.403,0.315862,0.236556
47.2,0.557402,0.460764,0.408135,0.311922,0.237567
47.4,0.558542,0.46206,0.411211,0.320457,0.237594
47.6,0.558087,0.462046,0.409525,0.31846,0.239044
47.8,0.557706,0.463702,0.404404,0.316816,0.240272
48,0.559749,0.463061,0.409368,0.317702,0.23667
48.2,0.561195,0.462153,0.4114,0.315114,0.243012
48.4,0.561934,0.460549,0.412595,0.318885,0.239922
48.6,0.55828,0.464819,0.409954,0.318955,0.238475
48.8,0.563199,0.46258,0.407521,0.32322,0.245263
49,0.560016,0.462703,0.409223,0.318841,0.242326
49.2,0.563046,0.465125,0.413461,0.32162,0.242859
49.4,0.565005,0.463936,0.413128,0.321339,0.245934
49.6,0.564817,0.469975,0.411572,0.321701,0.241205
49.8,0.568649,0.46932,0.411731,0.322264,0.239316
50,0.564721,0.470166,0.416121,0.318563,0.244293
50.2,0.56969,0.473279,0.417039,0.325864,0.245921
50.4,0.568787,0.471099,0.41426,0.321032,0.246478
50.6,0.567328,0.468266,0.414601,0.325642,0.24167
50.8,0.567727,0.468058,0.415161,0.321458,0.245631
51,0.570891,0.470427,0.41859,0.323092,0.24765
51.2,0.569218,0.470804,0.416048,0.326982,0.24814
51.4,0.571218,0.473959,0.41886,0.326091,0.247178
51.6,0.575141,0.474566,0.422319,0.32851,0.247875
51.8,0.577736,0.47414,0.420785,0.32698,0.246278
52,0.574739,0.473177,0.416706,0.325488,0.249807
52.2,0.57454,0.471969,0.424368,0.326534,0.246456
52.4,0.574113,0.47398,0.421767,0.324577,0.248951
52.6,0.574332,0.478436,0.42068,0.325553,0.248279
52.8,0.577265,0.474757,0.423587,0.329014,0.247548
53,0.578414,0.479464,0.42474,0.330142,0.253019
53.2,0.577511,0.480784,0.422447,0.331034,0.252816
53.4,0.578162,0.478137,0.424416,0.326747,0.248914
53.6,0.580168,0.47704,0.424388,0.334695,0.250245
53.8,0.579829,0.477903,0.424768,0.331588,0.251334
54,0.581614,0.480347,0.425523,0.329138,0.252574
54.2,0.580794,0.481237,0.428813,0.333543,0.256495
54.4,0.583172,0.480254,0.424775,0.33474,0.249048
54.6,0.580393,0.483383,0.42787,0.332744,0.25424
54.8,0.585478,0.482944,0.428311,0.329997,0.254113
55,0.585014,0.480238,0.427491,0.334028,0.251955
55.2,0.584435,0.484876,0.427898,0.332634,0.25184
55.4,0.584003,0.484263,0.428395,0.334242,0.25505
55.6,0.58542,0.482576,0.429859,0.336019,0.253921
55.8,0.584445,0.482793,0.430973,0.334766,0.250734
56,0.591061,0.485872,0.425886,0.339263,0.254231
56.2,0.58624,0.487529,0.430475,0.33729,0.253476
56.4,0.593792,0.487512,0.430607,0.336324,0.253806
56.6,0.587474,0.485456,0.43309,0.338223,0.255364
56.8,0.590956,0.487326,0.435137,0.336401,0.253057
57,0.593387,0.488149,0.430438,0.33505,0.259792
57.2,0.594174,0.488016,0.429861,0.340077,0.260678
57.4,0.593059,0.486056,0.435392,0.334513,0.259964
57.6,0.591845,0.4884,0.433844,0.336659,0.257116
57.8,0.598681,0.489482,0.430441,0.332162,0.254903
58,0.595082,0.491156,0.437094,0.339271,0.258542
58.2,0.593619,0.489084,0.432107,0.339168,0.260097
58.4,0.590638,0.49383,0.434704,0.337241,0.257378
58.6,0.595373,0.489545,0.438198,0.341905,0.259494
58.8,0.596743,0.493924,0.438408,0.337558,0.255908
59,0.595107,0.496045,0.436046,0.338057,0.259156
59.2,0.598304,0.492898,0.436798,0.33759,0.255461
59.4,0.593775,0.493064,0.438828,0.34033,0.263593
59.6,0.598198,0.489729,0.438467,0.341104,0.259355
59.8,0.597505,0.494004,0.438777,0.341017,0.257202
60,0.598625,0.494955,0.437864,0.344378,0.260614
60.2,0.601672,0.499934,0.438669,0.33996,0.260502
60.4,0.602202,0.496372,0.44285,0.344199,0.262484
60.6,0.598784,0.49502,0.440341,0.342059,0.261522
60.8,0.601206,0.497045,0.439453,0.34493,0.26706
61,0.601907,0.49883,0.44081,0.344697,0.265731
61.2,0.60358,0.496055,0.441643,0.347021,0.266274
61.4,0.604145,0.499069,0.441753,0.345494,0.26501
61.6,0.609019,0.498959,0.442338,0.342088,0.269718
61.8,0.607629,0.497771,0.446007,0.346479,0.263862
62,0.609115,0.49972,0.444042,0.347264,0.264696
62.2,0.606103,0.49817,0.444773,0.345688,0.269161
62.4,0.610572,0.498786,0.44229,0.347668,0.268528
62.6,0.608676,0.499708,0.445949,0.346311,0.268359
62.8,0.612159,0.501769,0.444476,0.345851,0.268106
63,0.608263,0.502794,0.446808,0.34593,0.269275
63.2,0.60963,0.500217,0.445893,0.348904,0.268953
63.4,0.609701,0.504525,0.448056,0.346802,0.270766
63.6,0.608529,0.504839,0.445722,0.349423,0.266967
63.8,0.610762,0.501081,0.446887,0.35025,0.269165
64,0.611913,0.504642,0.445813,0.348829,0.269215
64.2,0.611499,0.510197,0.44415,0.348423,0.268397
64.4,0.613224,0.504273,0.446359,0.34966,0.267992
64.6,0.6123,0.504493,0.448527,0.350929,0.268259
64.8,0.616076,0.505416,0.453463,0.353133,0.273171
65,0.613118,0.507411,0.451464,0.354115,0.26607
65.2,0.61508,0.510018,0.451353,0.351774,0.270452
65.4,0.616962,0.507918,0.451909,0.351069,0.26714
65.6,0.614556,0.504659,0.447687,0.35103,0.268863
65.8,0.616775,0.511131,0.448002,0.351871,0.269053
66,0.61852,0.504903,0.451507,0.351576,0.271468
66.2,0.620319,0.506531,0.449771,0.352722,0.271437
66.4,0.613852,0.505978,0.453408,0.352802,0.271426
66.6,0.621282,0.510964,0.455393,0.351248,0.271954
66.8,0.620849,0.514882,0.450673,0.355266,0.272347
67,0.620096,0.511932,0.453206,0.357404,0.272368
67.2,0.622605,0.509825,0.450472,0.35302,0.274191
67.4,0.620655,0.51017,0.455447,0.3544,0.272789
67.6,0.619216,0.512422,0.456379,0.351101,0.274428
67.8,0.622203,0.515143,0.45417,0.355419,0.275206
68,0.623064,0.513824,0.453949,0.357796,0.274048
68.2,0.625089,0.516279,0.456818,0.356989,0.277726
68.4,0.627166,0.512852,0.460456,0.355816,0.27477
68.6,0.623579,0.512655,0.457279,0.356508,0.275306
68.8,0.624057,0.519929,0.45808,0.359373,0.2757
69,0.625109,0.516057,0.46043,0.357259,0.277582
69.2,0.629362,0.511721,0.460515,0.362351,0.271435
69.4,0.626532,0.514724,0.457647,0.354171,0.278762
69.6,0.627127,0.516629,0.461684,0.362139,0.278072
69.8,0.626341,0.519277,0.462753,0.361786,0.277578
70,0.628526,0.516573,0.460912,0.359863,0.275929
70.2,0.631201,0.518413,0.461233,0.363961,0.280732
70.4,0.629379,0.521577,0.463825,0.358734,0.275262
70.6,0.633386,0.518173,0.459643,0.364118,0.279903
70.8,0.63083,0.520575,0.461771,0.362214,0.277791
71,0.627519,0.517916,0.457877,0.362455,0.279586
71.2,0.631468,0.521829,0.461062,0.36299,0.278609
71.4,0.631871,0.518444,0.462259,0.363383,0.28117
71.6,0.6325,0.523806,0.462721,0.360602,0.282498
71.8,0.634424,0.520499,0.462534,0.367152,0.28345
72,0.631055,0.521578,0.46435,0.3645,0.278485
72.2,0.632893,0.521082,0.463456,0.364639,0.27974
72.4,0.63374,0.520212,0.462301,0.368481,0.283151
72.6,0.6363,0.521354,0.46431,0.364688,0.28174
72.8,0.635713,0.523375,0.465021,0.363865,0.282411
73,0.635985,0.520826,0.465308,0.364139,0.283155
73.2,0.634569,0.521293,0.467945,0.365504,0.285446
73.4,0.63917,0.522062,0.464448,0.364262,0.281343
73.6,0.639294,0.525206,0.470243,0.366793,0.288322
73.8,0.640017,0.523384,0.466872,0.365325,0.287284
74,0.641353,0.525444,0.463544,0.363367,0.28413
74.2,0.637975,0.527703,0.467029,0.370305,0.284713
74.4,0.637383,0.527648,0.469747,0.371629,0.285281
74.6,0.640927,0.529196,0.469157,0.368583,0.281094
74.8,0.643046,0.523946,0.469858,0.368327,0.285544
75,0.640285,0.530989,0.470221,0.366224,0.283947
75.2,0.641223,0.526698,0.466803,0.368659,0.283424
75.4,0.64219,0.528959,0.471056,0.370794,0.284444
75.6,0.643911,0.527752,0.469992,0.365884,0.284449
75.8,0.64612,0.528018,0.472096,0.372683,0.290016
76,0.646148,0.529674,0.470084,0.370478,0.284482
76.2,0.645656,0.529882,0.471183,0.369661,0.285179
76.4,0.646786,0.532116,0.469029,0.373447,0.288508
76.6,0.647386,0.52677,0.471387,0.372697,0.284744
76.8,0.643784,0.529543,0.471913,0.372662,0.287527
77,0.64276,0.530836,0.470844,0.373975,0.290441
77.2,0.646491,0.535672,0.472351,0.371521,0.286231
77.4,0.647197,0.531934,0.47198,0.372746,0.286494
77.6,0.650218,0.52903,0.476606,0.374077,0.292318
77.8,0.649576,0.532142,0.47082,0.375167,0.287021
78,0.645701,0.534181,0.474967,0.375786,0.286043
78.2,0.648889,0.532787,0.47223,0.374951,0.289449
78.4,0.650003,0.530941,0.475659,0.375159,0.284323
78.6,0.649667,0.534568,0.474321,0.369021,0.290023
78.8,0.653358,0.537148,0.473771,0.37315,0.288976
79,0.652076,0.534823,0.478761,0.374468,0.290069
79.2,0.64926,0.538774,0.477176,0.374025,0.291343
79.4,0.649596,0.541062,0.474932,0.376005,0.290002
79.6,0.654457,0.538059,0.476618,0.375581,0.289567
79.8,0.652768,0.536569,0.475517,0.377288,0.288252
80,0.65737,0.53668,0.481853,0.37423,0.286797
80.2,0.65156,0.540478,0.477379,0.376007,0.291575
80.4,0.655379,0.539987,0.476593,0.372197,0.291654
80.6,0.657763,0.535805,0.479508,0.374675,0.292233
80.8,0.652558,0.540537,0.481405,0.375875,0.291742
81,0.657462,0.536278,0.481582,0.378919,0.292118
81.2,0.65775,0.539983,0.483297,0.376646,0.290033
81.4,0.658119,0.540548,0.480491,0.376238,0.293506
81.6,0.659093,0.546039,0.478463,0.374223,0.294355
81.8,0.65568,0.53832,0.480559,0.379084,0.288389
82,0.656285,0.543727,0.484137,0.376741,0.295043
82.2,0.66313,0.540438,0.481915,0.375025,0.29356
82.4,0.65983,0.539031,0.480253,0.378709,0.293494
82.6,0.656623,0.540936,0.479818,0.37877,0.295171
82.8,0.660305,0.541428,0.484249,0.38149,0.291684
83,0.65813,0.544634,0.485406,0.380737,0.293772
83.2,0.661984,0.544229,0.482761,0.381985,0.2948
83.4,0.658159,0.541958,0.48387,0.38071,0.298687
83.6,0.660712,0.545738,0.484664,0.380546,0.295419
83.8,0.661488,0.547285,0.487149,0.378605,0.297845
84,0.663801,0.544652,0.487135,0.379492,0.298626
84.2,0.663795,0.546671,0.483028,0.381804,0.297713
84.4,0.665608,0.547488,0.482508,0.38137,0.291334
84.6,0.662587,0.548591,0.489736,0.381183,0.295963
84.8,0.661605,0.550081,0.48176,0.382122,0.298542
85,0.669051,0.545195,0.48761,0.379408,0.293178
85.2,0.664519,0.550072,0.488476,0.381389,0.298844
85.4,0.661699,0.547779,0.49022,0.38272,0.297869
85.6,0.667642,0.544747,0.487133,0.383514,0.298567
85.8,0.667472,0.544484,0.490701,0.380023,0.298639
86,0.669638,0.547881,0.4909,0.383381,0.299305
86.2,0.667705,0.552747,0.486805,0.384496,0.29859
86.4,0.669524,0.5498,0.494874,0.382075,0.300948
86.6,0.670802,0.550413,0.49197,0.384057,0.29916
86.8,0.67044,0.552704,0.486629,0.384612,0.300204
87,0.67028,0.553718,0.489985,0.387209,0.300803
87.2,0.673541,0.54917,0.493027,0.388815,0.29896
87.4,0.672824,0.548778,0.488351,0.388212,0.301019
87.6,0.668323,0.550694,0.4916,0.386141,0.297746
87.8,0.669953,0.55177,0.4936,0.386459,0.302313
88,0.669621,0.555024,0.491234,0.387266,0.300357
88.2,0.674055,0.550694,0.492803,0.386745,0.30387
88.4,0.67605,0.557725,0.491045,0.386457,0.300008
88.6,0.671484,0.555496,0.493026,0.388414,0.299467
88.8,0.673721,0.554191,0.485701,0.387446,0.302669
89,0.67387,0.553515,0.490145,0.386546,0.302421
89.2,0.674343,0.553945,0.493984,0.388048,0.302799
89.4,0.671144,0.558757,0.491888,0.390202,0.300986
89.6,0.673407,0.553862,0.494794,0.388216,0.304447
89.8,0.677357,0.555337,0.496089,0.388582,0.305428
90,0.679392,0.555166,0.495451,0.389243,0.307662
90.2,0.678183,0.555,0.492282,0.392149,0.29926
90.4,0.67663,0.559283,0.500231,0.388489,0.303336
90.6,0.677422,0.554864,0.494122,0.389923,0.302304
90.8,0.679273,0.55791,0.496035,0.391976,0.305804
91,0.678299,0.560078,0.498908,0.392512,0.304145
91.2,0.677384,0.559497,0.493587,0.393311,0.305317
91.4,0.676761,0.556214,0.50025,0.388732,0.306765
91.6,0.681388,0.561522,0.49616,0.390156,0.306196
91.8,0.680399,0.555361,0.498294,0.391066,0.304416
92,0.680235,0.558015,0.498067,0.391081,0.31015
92.2,0.684308,0.559756,0.496014,0.390131,0.305161
92.4,0.682714,0.557406,0.498724,0.391599,0.306178
92.6,0.679967,0.559458,0.499075,0.39625,0.308142
92.8,0.685532,0.558214,0.497509,0.39316,0.308373
93,0.681619,0.559681,0.498722,0.396776,0.310094
93.2,0.685272,0.562038,0.502071,0.392971,0.306639
93.4,0.684987,0.560816,0.500636,0.394361,0.305625
93.6,0.683097,0.564135,0.501176,0.390247,0.308009
93.8,0.684159,0.560613,0.501624,0.396201,0.309005
94,0.681259,0.561918,0.498476,0.395618,0.306008
94.2,0.685549,0.564121,0.495724,0.393909,0.305217
94.4,0.682842,0.563837,0.499695,0.394264,0.307319
94.6,0.686938,0.564134,0.496495,0.397525,0.309237
94.8,0.686725,0.560815,0.506677,0.396519,0.311428
95,0.68235,0.567529,0.504598,0.39505,0.310708
95.2,0.689162,0.564814,0.499683,0.394702,0.310887
95.4,0.692492,0.564659,0.501638,0.396428,0.30927
95.6,0.690066,0.565733,0.501967,0.394326,0.309562
95.8,0.689117,0.564238,0.506561,0.398441,0.307891
96,0.691012,0.564544,0.502999,0.395991,0.31204
96.2,0.69006,0.565191,0.504497,0.395235,0.311338
96.4,0.686745,0.569104,0.505553,0.395273,0.31206
96.6,0.693581,0.564868,0.502874,0.397927,0.309809
96.8,0.690372,0.563394,0.506582,0.395855,0.312033
97,0.68657,0.567166,0.505688,0.403648,0.312706
97.2,0.691674,0.570544,0.504567,0.399276,0.311915
97.4,0.697414,0.569544,0.507728,0.394838,0.312477
